sentence_number,sentence,word,cloze_prob
2206,The designer didn't think the model's pants matched the,wall,0.01
2206,The designer didn't think the model's pants matched the,trim,0.01
2206,The designer didn't think the model's pants matched the,picture,0.01
2206,The designer didn't think the model's pants matched the,collection,0.01
2206,The designer didn't think the model's pants matched the,drapes,0.01
2206,The designer didn't think the model's pants matched the,prototype,0.01
2206,The designer didn't think the model's pants matched the,blueprint,0.01
2206,The designer didn't think the model's pants matched the,socks,0.01
2206,The designer didn't think the model's pants matched the,place,0.01
2206,The designer didn't think the model's pants matched the,mood,0.01
2207,"For his grandfather's funeral, Oscar composed a",song,0.54
2207,"For his grandfather's funeral, Oscar composed a",eulogy,0.17
2207,"For his grandfather's funeral, Oscar composed a",poem,0.13
2207,"For his grandfather's funeral, Oscar composed a",sonnet,0.04
2207,"For his grandfather's funeral, Oscar composed a",speech,0.04
2207,"For his grandfather's funeral, Oscar composed a",symphony,0.02
2207,"For his grandfather's funeral, Oscar composed a",dirge,0.02
2207,"For his grandfather's funeral, Oscar composed a",sonata,0.01
2207,"For his grandfather's funeral, Oscar composed a",memorial,0.01
2207,"For his grandfather's funeral, Oscar composed a",melody,0.01
2207,"For his grandfather's funeral, Oscar composed a",ballad,0.01
2208,The teacher was concerned when the star student didn't,show,0.23
2208,The teacher was concerned when the star student didn't,pass,0.15
2208,The teacher was concerned when the star student didn't,arrive,0.12
2208,The teacher was concerned when the star student didn't,attend,0.06
2208,The teacher was concerned when the star student didn't,appear,0.06
2208,The teacher was concerned when the star student didn't,succeed,0.05
2208,The teacher was concerned when the star student didn't,excel,0.05
2208,The teacher was concerned when the star student didn't,win,0.04
2208,The teacher was concerned when the star student didn't,perform,0.03
2208,The teacher was concerned when the star student didn't,shine,0.03
2208,The teacher was concerned when the star student didn't,study,0.03
2208,The teacher was concerned when the star student didn't,participate,0.02
2208,The teacher was concerned when the star student didn't,come,0.02
2208,The teacher was concerned when the star student didn't,respond,0.02
2208,The teacher was concerned when the star student didn't,sing,0.01
2208,The teacher was concerned when the star student didn't,answer,0.01
2208,The teacher was concerned when the star student didn't,learn,0.01
2208,The teacher was concerned when the star student didn't,achieve,0.01
2208,The teacher was concerned when the star student didn't,match,0.01
2208,The teacher was concerned when the star student didn't,understand,0.01
2208,The teacher was concerned when the star student didn't,return,0.01
2208,The teacher was concerned when the star student didn't,compete,0.01
2208,The teacher was concerned when the star student didn't,excel anymore,0.01
2208,The teacher was concerned when the star student didn't,know,0.01
2208,The teacher was concerned when the star student didn't,comply,0.01
2209,The younger kids couldn't sit still during,class,0.3
2209,The younger kids couldn't sit still during,church,0.17
2209,The younger kids couldn't sit still during,lunch,0.06
2209,The younger kids couldn't sit still during,mass,0.04
2209,The younger kids couldn't sit still during,assembly,0.04
2209,The younger kids couldn't sit still during,recess,0.04
2209,The younger kids couldn't sit still during,lecture,0.03
2209,The younger kids couldn't sit still during,show,0.03
2209,The younger kids couldn't sit still during,dinner,0.02
2209,The younger kids couldn't sit still during,speech,0.02
2209,The younger kids couldn't sit still during,the play,0.02
2209,The younger kids couldn't sit still during,math,0.02
2209,The younger kids couldn't sit still during,movies,0.02
2209,The younger kids couldn't sit still during,naptime,0.02
2209,The younger kids couldn't sit still during,movies,0.02
2209,The younger kids couldn't sit still during,chapel,0.01
2209,The younger kids couldn't sit still during,speeches,0.01
2209,The younger kids couldn't sit still during,lessons,0.01
2209,The younger kids couldn't sit still during,recital,0.01
2209,The younger kids couldn't sit still during,reading,0.01
2209,The younger kids couldn't sit still during,funeral,0.01
2209,The younger kids couldn't sit still during,it,0.01
2209,The younger kids couldn't sit still during,meetings,0.01
2209,The younger kids couldn't sit still during,the performance,0.01
2209,The younger kids couldn't sit still during,school,0.01
2209,The younger kids couldn't sit still during,services,0.01
2209,The younger kids couldn't sit still during,ceremony,0.01
2209,The younger kids couldn't sit still during,timeout,0.01
2209,The younger kids couldn't sit still during,concerts,0.01
2209,The younger kids couldn't sit still during,singing,0.01
2209,The younger kids couldn't sit still during,theater,0.01
2209,The younger kids couldn't sit still during,concert,0.01
2210,Ashley righteously declared that stealing was a,sin,0.51
2210,Ashley righteously declared that stealing was a,crime,0.38
2210,Ashley righteously declared that stealing was a,wrong,0.03
2210,Ashley righteously declared that stealing was a,right,0.03
2210,Ashley righteously declared that stealing was a,cookie,0.02
2210,Ashley righteously declared that stealing was a,travesty,0.01
2210,Ashley righteously declared that stealing was a,virtue,0.01
2210,Ashley righteously declared that stealing was a,illegal,0.01
2210,Ashley righteously declared that stealing was a,plan,0.01
2211,Ronald went to the mall to buy a baseball,bat,0.57
2211,Ronald went to the mall to buy a baseball,glove,0.16
2211,Ronald went to the mall to buy a baseball,mitt,0.1
2211,Ronald went to the mall to buy a baseball,hat,0.09
2211,Ronald went to the mall to buy a baseball,cap,0.05
2211,Ronald went to the mall to buy a baseball,card,0.04
2212,Ben cleaned out his blocked sinuses with a saline _________.,solution,0.57
2212,Ben cleaned out his blocked sinuses with a saline _________.,spray,0.24
2212,Ben cleaned out his blocked sinuses with a saline _________.,rinse,0.08
2212,Ben cleaned out his blocked sinuses with a saline _________.,wash,0.05
2212,Ben cleaned out his blocked sinuses with a saline _________.,mist,0.03
2212,Ben cleaned out his blocked sinuses with a saline _________.,douche,0.01
2212,Ben cleaned out his blocked sinuses with a saline _________.,brush,0.01
2212,Ben cleaned out his blocked sinuses with a saline _________.,cleanse,0.01
2212,Ben cleaned out his blocked sinuses with a saline _________.,injection,0.01
2213,Paul mispronounced the actor's name and laughed off his,mistake,0.62
2213,Paul mispronounced the actor's name and laughed off his,error,0.12
2213,Paul mispronounced the actor's name and laughed off his,ass,0.05
2213,Paul mispronounced the actor's name and laughed off his,head,0.04
2213,Paul mispronounced the actor's name and laughed off his,embarrassment,0.04
2213,Paul mispronounced the actor's name and laughed off his,butt,0.04
2213,Paul mispronounced the actor's name and laughed off his,jokes,0.02
2213,Paul mispronounced the actor's name and laughed off his,correction,0.01
2213,Paul mispronounced the actor's name and laughed off his,ignorance,0.01
2213,Paul mispronounced the actor's name and laughed off his,gaffe,0.01
2213,Paul mispronounced the actor's name and laughed off his,sillyness,0.01
2213,Paul mispronounced the actor's name and laughed off his,stage,0.01
2213,Paul mispronounced the actor's name and laughed off his,hat,0.01
2213,Paul mispronounced the actor's name and laughed off his,work,0.01
2213,Paul mispronounced the actor's name and laughed off his,chair,0.01
2213,Paul mispronounced the actor's name and laughed off his,blunder,0.01
2214,"In the past, the military only enlisted",men,0.88
2214,"In the past, the military only enlisted",males,0.04
2214,"In the past, the military only enlisted",teenagers,0.01
2214,"In the past, the military only enlisted",whites,0.01
2214,"In the past, the military only enlisted",heterosexuals,0.01
2214,"In the past, the military only enlisted",elite,0.01
2214,"In the past, the military only enlisted",adults,0.01
2214,"In the past, the military only enlisted",boys,0.01
2214,"In the past, the military only enlisted",solider,0.01
2214,"In the past, the military only enlisted",soldier,0.01
2214,"In the past, the military only enlisted",abroad,0.01
2215,The college students were excited to meet the,professor,0.3
2215,The college students were excited to meet the,dean,0.22
2215,The college students were excited to meet the,president,0.13
2215,The college students were excited to meet the,teacher,0.06
2215,The college students were excited to meet the,speaker,0.05
2215,The college students were excited to meet the,celebrity,0.04
2215,The college students were excited to meet the,actor,0.03
2215,The college students were excited to meet the,mayor,0.02
2215,The college students were excited to meet the,pope,0.02
2215,The college students were excited to meet the,politicians,0.01
2215,The college students were excited to meet the,lecturer,0.01
2215,The college students were excited to meet the,elders,0.01
2215,The college students were excited to meet the,roommates,0.01
2215,The college students were excited to meet the,alumni,0.01
2215,The college students were excited to meet the,author,0.01
2215,The college students were excited to meet the,man,0.01
2215,The college students were excited to meet the,artist,0.01
2215,The college students were excited to meet the,graduate,0.01
2215,The college students were excited to meet the,guest,0.01
2215,The college students were excited to meet the,cheerleaders,0.01
2215,The college students were excited to meet the,athlete,0.01
2215,The college students were excited to meet the,standards,0.01
2215,The college students were excited to meet the,composer,0.01
2216,Kara couldn't believe that her guess was,right,0.43
2216,Kara couldn't believe that her guess was,correct,0.37
2216,Kara couldn't believe that her guess was,wrong,0.13
2216,Kara couldn't believe that her guess was,doing,0.02
2216,Kara couldn't believe that her guess was,leaving,0.01
2216,Kara couldn't believe that her guess was,obama,0.01
