context,trigger,query,item_id,human_rate,human_total,model_value,structure,variant,cv_fold,boundary,model,human_rank,model_rank
hot,shower,fan,hot::shower::fan,0.8,5,0.996,disjunction,top_p,7.0,0.6,Qwen2-7B,3.0,3.0
hot,shower,heater,hot::shower::heater,0.3333333333333333,6,0.98,disjunction,top_p,7.0,0.6,Qwen2-7B,8.0,6.0
hot,shower,pool,hot::shower::pool,1.0,5,0.59,disjunction,top_p,7.0,0.6,Qwen2-7B,1.0,14.0
mall,burger joint,coffee shop,mall::burger joint::coffee shop,0.625,16,0.746,disjunction,top_p,8.0,0.6,Qwen2-7B,15.0,13.0
mall,burger joint,electronics store,mall::burger joint::electronics store,0.0,6,0.0,disjunction,top_p,8.0,0.6,Qwen2-7B,27.0,25.5
mall,burger joint,gift shop,mall::burger joint::gift shop,0.16666666666666666,6,0.0,disjunction,top_p,8.0,0.6,Qwen2-7B,24.0,25.5
mall,burger joint,grocery store,mall::burger joint::grocery store,0.8,5,0.48,disjunction,top_p,8.0,0.6,Qwen2-7B,11.0,15.0
mall,burger joint,pretzel stand,mall::burger joint::pretzel stand,0.8421052631578947,19,0.0,disjunction,top_p,8.0,0.6,Qwen2-7B,7.5,25.5
mall,coffee shop,burger joint,mall::coffee shop::burger joint,0.5,2,0.262,disjunction,top_p,8.0,0.6,Qwen2-7B,20.0,16.0
mall,coffee shop,electronics store,mall::coffee shop::electronics store,0.4,5,0.0,disjunction,top_p,8.0,0.6,Qwen2-7B,22.0,25.5
mall,coffee shop,gift shop,mall::coffee shop::gift shop,0.0,4,0.0,disjunction,top_p,8.0,0.6,Qwen2-7B,27.0,25.5
mall,coffee shop,grocery store,mall::coffee shop::grocery store,0.6,5,0.242,disjunction,top_p,8.0,0.6,Qwen2-7B,17.0,17.0
mall,coffee shop,pretzel stand,mall::coffee shop::pretzel stand,1.0,5,0.0,disjunction,top_p,8.0,0.6,Qwen2-7B,2.5,25.5
mall,electronics store,burger joint,mall::electronics store::burger joint,1.0,5,1.0,disjunction,top_p,8.0,0.6,Qwen2-7B,2.5,3.5
mall,electronics store,coffee shop,mall::electronics store::coffee shop,0.8,5,1.0,disjunction,top_p,8.0,0.6,Qwen2-7B,11.0,3.5
mall,electronics store,gift shop,mall::electronics store::gift shop,0.6,20,0.978,disjunction,top_p,8.0,0.6,Qwen2-7B,17.0,9.0
mall,electronics store,grocery store,mall::electronics store::grocery store,0.8421052631578947,19,1.0,disjunction,top_p,8.0,0.6,Qwen2-7B,7.5,3.5
mall,electronics store,pretzel stand,mall::electronics store::pretzel stand,0.6666666666666666,3,0.798,disjunction,top_p,8.0,0.6,Qwen2-7B,14.0,11.0
mall,gift shop,burger joint,mall::gift shop::burger joint,1.0,3,1.0,disjunction,top_p,8.0,0.6,Qwen2-7B,2.5,3.5
mall,gift shop,coffee shop,mall::gift shop::coffee shop,0.5,2,1.0,disjunction,top_p,8.0,0.6,Qwen2-7B,20.0,3.5
mall,gift shop,electronics store,mall::gift shop::electronics store,0.5,4,0.022,disjunction,top_p,8.0,0.6,Qwen2-7B,20.0,20.0
mall,gift shop,grocery store,mall::gift shop::grocery store,0.8666666666666667,15,0.998,disjunction,top_p,8.0,0.6,Qwen2-7B,6.0,8.0
mall,gift shop,pretzel stand,mall::gift shop::pretzel stand,1.0,3,0.05,disjunction,top_p,8.0,0.6,Qwen2-7B,2.5,19.0
mall,grocery store,burger joint,mall::grocery store::burger joint,1.0,5,0.526,disjunction,top_p,8.0,0.6,Qwen2-7B,2.5,14.0
mall,grocery store,coffee shop,mall::grocery store::coffee shop,0.8,5,0.77,disjunction,top_p,8.0,0.6,Qwen2-7B,11.0,12.0
mall,grocery store,electronics store,mall::grocery store::electronics store,0.0,3,0.0,disjunction,top_p,8.0,0.6,Qwen2-7B,27.0,25.5
mall,grocery store,gift shop,mall::grocery store::gift shop,0.2,5,0.002,disjunction,top_p,8.0,0.6,Qwen2-7B,23.0,21.0
mall,grocery store,pretzel stand,mall::grocery store::pretzel stand,0.8,5,0.0,disjunction,top_p,8.0,0.6,Qwen2-7B,11.0,25.5
mall,pretzel stand,burger joint,mall::pretzel stand::burger joint,1.0,2,1.0,disjunction,top_p,8.0,0.6,Qwen2-7B,2.5,3.5
mall,pretzel stand,coffee shop,mall::pretzel stand::coffee shop,0.8,20,1.0,disjunction,top_p,8.0,0.6,Qwen2-7B,11.0,3.5
mall,pretzel stand,electronics store,mall::pretzel stand::electronics store,0.0,5,0.202,disjunction,top_p,8.0,0.6,Qwen2-7B,27.0,18.0
mall,pretzel stand,gift shop,mall::pretzel stand::gift shop,0.0,6,0.95,disjunction,top_p,8.0,0.6,Qwen2-7B,27.0,10.0
mall,pretzel stand,grocery store,mall::pretzel stand::grocery store,0.6,5,1.0,disjunction,top_p,8.0,0.6,Qwen2-7B,17.0,3.5
mask,bandana,candy,mask::bandana::candy,0.0,4,0.04,disjunction,top_p,9.0,0.6,Qwen2-7B,27.0,25.0
mask,bandana,gloves,mask::bandana::gloves,0.5,2,0.168,disjunction,top_p,9.0,0.6,Qwen2-7B,11.0,20.0
mask,bandana,handkerchief,mask::bandana::handkerchief,0.6153846153846154,13,0.358,disjunction,top_p,9.0,0.6,Qwen2-7B,6.0,16.0
mask,bandana,napkins,mask::bandana::napkins,0.16666666666666666,12,0.004,disjunction,top_p,9.0,0.6,Qwen2-7B,23.0,29.0
mask,bandana,wallet,mask::bandana::wallet,0.4,5,0.154,disjunction,top_p,9.0,0.6,Qwen2-7B,15.0,22.0
mask,candy,bandana,mask::candy::bandana,0.8,5,0.96,disjunction,top_p,9.0,0.6,Qwen2-7B,2.5,4.0
mask,candy,gloves,mask::candy::gloves,0.0625,16,0.842,disjunction,top_p,9.0,0.6,Qwen2-7B,24.0,8.0
mask,candy,handkerchief,mask::candy::handkerchief,0.6666666666666666,6,0.938,disjunction,top_p,9.0,0.6,Qwen2-7B,4.0,5.0
mask,candy,napkins,mask::candy::napkins,0.5,4,0.074,disjunction,top_p,9.0,0.6,Qwen2-7B,11.0,23.0
mask,candy,wallet,mask::candy::wallet,0.2,20,0.802,disjunction,top_p,9.0,0.6,Qwen2-7B,20.0,10.0
mask,gloves,bandana,mask::gloves::bandana,0.5,6,0.832,disjunction,top_p,9.0,0.6,Qwen2-7B,11.0,9.0
mask,gloves,candy,mask::gloves::candy,0.2,5,0.158,disjunction,top_p,9.0,0.6,Qwen2-7B,20.0,21.0
mask,gloves,handkerchief,mask::gloves::handkerchief,0.4,5,0.722,disjunction,top_p,9.0,0.6,Qwen2-7B,15.0,12.0
mask,gloves,napkins,mask::gloves::napkins,0.5,4,0.014,disjunction,top_p,9.0,0.6,Qwen2-7B,11.0,26.0
mask,gloves,wallet,mask::gloves::wallet,0.0,3,0.448,disjunction,top_p,9.0,0.6,Qwen2-7B,27.0,15.0
mask,handkerchief,bandana,mask::handkerchief::bandana,1.0,3,0.642,disjunction,top_p,9.0,0.6,Qwen2-7B,0.5,13.0
mask,handkerchief,candy,mask::handkerchief::candy,0.0,6,0.062,disjunction,top_p,9.0,0.6,Qwen2-7B,27.0,24.0
mask,handkerchief,gloves,mask::handkerchief::gloves,0.4,5,0.278,disjunction,top_p,9.0,0.6,Qwen2-7B,15.0,17.0
mask,handkerchief,napkins,mask::handkerchief::napkins,0.3,20,0.006,disjunction,top_p,9.0,0.6,Qwen2-7B,17.0,28.0
mask,handkerchief,wallet,mask::handkerchief::wallet,0.0,5,0.214,disjunction,top_p,9.0,0.6,Qwen2-7B,27.0,18.0
mask,napkins,bandana,mask::napkins::bandana,1.0,5,0.996,disjunction,top_p,9.0,0.6,Qwen2-7B,0.5,0.0
mask,napkins,candy,mask::napkins::candy,0.2,5,0.926,disjunction,top_p,9.0,0.6,Qwen2-7B,20.0,6.0
mask,napkins,gloves,mask::napkins::gloves,0.2,5,0.986,disjunction,top_p,9.0,0.6,Qwen2-7B,20.0,3.0
mask,napkins,handkerchief,mask::napkins::handkerchief,0.6,5,0.994,disjunction,top_p,9.0,0.6,Qwen2-7B,7.5,1.0
mask,napkins,wallet,mask::napkins::wallet,0.0,4,0.988,disjunction,top_p,9.0,0.6,Qwen2-7B,27.0,2.0
mask,wallet,bandana,mask::wallet::bandana,0.8,5,0.846,disjunction,top_p,9.0,0.6,Qwen2-7B,2.5,7.0
mask,wallet,candy,mask::wallet::candy,0.2,5,0.198,disjunction,top_p,9.0,0.6,Qwen2-7B,20.0,19.0
mask,wallet,gloves,mask::wallet::gloves,0.631578947368421,19,0.552,disjunction,top_p,9.0,0.6,Qwen2-7B,5.0,14.0
mask,wallet,handkerchief,mask::wallet::handkerchief,0.6,5,0.786,disjunction,top_p,9.0,0.6,Qwen2-7B,7.5,11.0
mask,wallet,napkins,mask::wallet::napkins,0.5,6,0.012,disjunction,top_p,9.0,0.6,Qwen2-7B,11.0,27.0
meat,chicken,crab,meat::chicken::crab,0.7647058823529411,17,0.05,disjunction,top_p,0.0,0.6,Qwen2-7B,13.0,28.0
meat,chicken,mushrooms,meat::chicken::mushrooms,0.2,5,0.028,disjunction,top_p,0.0,0.6,Qwen2-7B,20.0,29.0
meat,chicken,rice,meat::chicken::rice,0.5,2,0.4,disjunction,top_p,0.0,0.6,Qwen2-7B,16.5,17.0
meat,chicken,tofu,meat::chicken::tofu,0.0,5,0.352,disjunction,top_p,0.0,0.6,Qwen2-7B,25.5,18.0
meat,chicken,turkey,meat::chicken::turkey,0.9523809523809523,21,0.128,disjunction,top_p,0.0,0.6,Qwen2-7B,10.0,23.0
meat,crab,chicken,meat::crab::chicken,1.0,5,1.0,disjunction,top_p,0.0,0.6,Qwen2-7B,4.5,2.0
meat,crab,mushrooms,meat::crab::mushrooms,0.0,3,0.406,disjunction,top_p,0.0,0.6,Qwen2-7B,25.5,16.0
meat,crab,rice,meat::crab::rice,0.0,5,0.918,disjunction,top_p,0.0,0.6,Qwen2-7B,25.5,7.0
meat,crab,tofu,meat::crab::tofu,0.6666666666666666,3,0.908,disjunction,top_p,0.0,0.6,Qwen2-7B,14.0,8.0
meat,crab,turkey,meat::crab::turkey,1.0,5,0.734,disjunction,top_p,0.0,0.6,Qwen2-7B,4.5,12.0
meat,mushrooms,chicken,meat::mushrooms::chicken,1.0,6,1.0,disjunction,top_p,0.0,0.6,Qwen2-7B,4.5,2.0
meat,mushrooms,crab,meat::mushrooms::crab,1.0,5,0.594,disjunction,top_p,0.0,0.6,Qwen2-7B,4.5,14.0
meat,mushrooms,rice,meat::mushrooms::rice,0.0,6,0.944,disjunction,top_p,0.0,0.6,Qwen2-7B,25.5,5.0
meat,mushrooms,tofu,meat::mushrooms::tofu,0.5263157894736842,19,0.934,disjunction,top_p,0.0,0.6,Qwen2-7B,15.0,6.0
meat,mushrooms,turkey,meat::mushrooms::turkey,1.0,6,0.804,disjunction,top_p,0.0,0.6,Qwen2-7B,4.5,9.0
meat,rice,chicken,meat::rice::chicken,1.0,2,1.0,disjunction,top_p,0.0,0.6,Qwen2-7B,4.5,2.0
meat,rice,crab,meat::rice::crab,0.5,2,0.1,disjunction,top_p,0.0,0.6,Qwen2-7B,16.5,25.0
meat,rice,mushrooms,meat::rice::mushrooms,0.23529411764705882,17,0.066,disjunction,top_p,0.0,0.6,Qwen2-7B,19.0,27.0
meat,rice,tofu,meat::rice::tofu,0.3888888888888889,18,0.52,disjunction,top_p,0.0,0.6,Qwen2-7B,18.0,15.0
meat,rice,turkey,meat::rice::turkey,1.0,5,0.25,disjunction,top_p,0.0,0.6,Qwen2-7B,4.5,21.0
meat,tofu,chicken,meat::tofu::chicken,1.0,4,1.0,disjunction,top_p,0.0,0.6,Qwen2-7B,4.5,2.0
meat,tofu,crab,meat::tofu::crab,0.8,5,0.12,disjunction,top_p,0.0,0.6,Qwen2-7B,11.0,24.0
meat,tofu,mushrooms,meat::tofu::mushrooms,0.0,5,0.076,disjunction,top_p,0.0,0.6,Qwen2-7B,25.5,26.0
meat,tofu,rice,meat::tofu::rice,0.0,5,0.614,disjunction,top_p,0.0,0.6,Qwen2-7B,25.5,13.0
meat,tofu,turkey,meat::tofu::turkey,1.0,5,0.264,disjunction,top_p,0.0,0.6,Qwen2-7B,4.5,20.0
meat,turkey,chicken,meat::turkey::chicken,1.0,4,1.0,disjunction,top_p,0.0,0.6,Qwen2-7B,4.5,2.0
meat,turkey,crab,meat::turkey::crab,0.7692307692307693,13,0.268,disjunction,top_p,0.0,0.6,Qwen2-7B,12.0,19.0
meat,turkey,mushrooms,meat::turkey::mushrooms,0.0,4,0.198,disjunction,top_p,0.0,0.6,Qwen2-7B,25.5,22.0
meat,turkey,rice,meat::turkey::rice,0.0,5,0.788,disjunction,top_p,0.0,0.6,Qwen2-7B,25.5,10.0
meat,turkey,tofu,meat::turkey::tofu,0.16666666666666666,6,0.782,disjunction,top_p,0.0,0.6,Qwen2-7B,21.0,11.0
restaurant,cake,cocktails,restaurant::cake::cocktails,1.0,4,0.834,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,9.0
restaurant,cake,salad,restaurant::cake::salad,0.6,5,0.394,disjunction,top_p,1.0,0.6,Qwen2-7B,13.0,18.0
restaurant,cake,soda,restaurant::cake::soda,0.8,5,0.958,disjunction,top_p,1.0,0.6,Qwen2-7B,9.0,2.0
restaurant,cake,soup,restaurant::cake::soup,0.3888888888888889,18,0.446,disjunction,top_p,1.0,0.6,Qwen2-7B,19.0,16.0
restaurant,cake,vodka,restaurant::cake::vodka,1.0,6,0.926,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,5.0
restaurant,cocktails,cake,restaurant::cocktails::cake,0.6,5,0.176,disjunction,top_p,1.0,0.6,Qwen2-7B,13.0,21.0
restaurant,cocktails,salad,restaurant::cocktails::salad,0.0,4,0.132,disjunction,top_p,1.0,0.6,Qwen2-7B,25.5,23.0
restaurant,cocktails,soda,restaurant::cocktails::soda,0.42105263157894735,19,0.858,disjunction,top_p,1.0,0.6,Qwen2-7B,18.0,7.0
restaurant,cocktails,soup,restaurant::cocktails::soup,0.0,2,0.164,disjunction,top_p,1.0,0.6,Qwen2-7B,25.5,22.0
restaurant,cocktails,vodka,restaurant::cocktails::vodka,0.5,14,0.722,disjunction,top_p,1.0,0.6,Qwen2-7B,16.5,11.0
restaurant,salad,cake,restaurant::salad::cake,0.55,20,0.608,disjunction,top_p,1.0,0.6,Qwen2-7B,15.0,12.0
restaurant,salad,cocktails,restaurant::salad::cocktails,0.75,4,0.87,disjunction,top_p,1.0,0.6,Qwen2-7B,10.0,6.0
restaurant,salad,soda,restaurant::salad::soda,0.6,5,0.966,disjunction,top_p,1.0,0.6,Qwen2-7B,13.0,1.0
restaurant,salad,soup,restaurant::salad::soup,0.7,20,0.572,disjunction,top_p,1.0,0.6,Qwen2-7B,11.0,13.0
restaurant,salad,vodka,restaurant::salad::vodka,1.0,5,0.946,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,3.0
restaurant,soda,cake,restaurant::soda::cake,0.0,3,0.066,disjunction,top_p,1.0,0.6,Qwen2-7B,25.5,27.0
restaurant,soda,cocktails,restaurant::soda::cocktails,1.0,3,0.276,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,20.0
restaurant,soda,salad,restaurant::soda::salad,0.0,5,0.054,disjunction,top_p,1.0,0.6,Qwen2-7B,25.5,29.0
restaurant,soda,soup,restaurant::soda::soup,0.0,2,0.056,disjunction,top_p,1.0,0.6,Qwen2-7B,25.5,28.0
restaurant,soda,vodka,restaurant::soda::vodka,1.0,5,0.518,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,15.0
restaurant,soup,cake,restaurant::soup::cake,0.3333333333333333,3,0.554,disjunction,top_p,1.0,0.6,Qwen2-7B,20.0,14.0
restaurant,soup,cocktails,restaurant::soup::cocktails,1.0,6,0.848,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,8.0
restaurant,soup,salad,restaurant::soup::salad,0.5,6,0.428,disjunction,top_p,1.0,0.6,Qwen2-7B,16.5,17.0
restaurant,soup,soda,restaurant::soup::soda,0.8333333333333334,6,0.972,disjunction,top_p,1.0,0.6,Qwen2-7B,8.0,0.0
restaurant,soup,vodka,restaurant::soup::vodka,1.0,4,0.934,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,4.0
restaurant,vodka,cake,restaurant::vodka::cake,0.0,5,0.098,disjunction,top_p,1.0,0.6,Qwen2-7B,25.5,24.0
restaurant,vodka,cocktails,restaurant::vodka::cocktails,1.0,3,0.346,disjunction,top_p,1.0,0.6,Qwen2-7B,3.5,19.0
restaurant,vodka,salad,restaurant::vodka::salad,0.0,2,0.072,disjunction,top_p,1.0,0.6,Qwen2-7B,25.5,25.5
restaurant,vodka,soda,restaurant::vodka::soda,0.3157894736842105,19,0.758,disjunction,top_p,1.0,0.6,Qwen2-7B,21.0,10.0
restaurant,vodka,soup,restaurant::vodka::soup,0.0,5,0.072,disjunction,top_p,1.0,0.6,Qwen2-7B,25.5,25.5
salad,chips,cigarettes,salad::chips::cigarettes,0.16666666666666666,6,0.052,disjunction,top_p,2.0,0.6,Qwen2-7B,20.0,24.0
salad,chips,dressing,salad::chips::dressing,0.4,5,0.254,disjunction,top_p,2.0,0.6,Qwen2-7B,13.0,18.0
salad,chips,lettuce,salad::chips::lettuce,1.0,6,1.0,disjunction,top_p,2.0,0.6,Qwen2-7B,2.0,2.0
salad,chips,meat,salad::chips::meat,0.2857142857142857,21,0.706,disjunction,top_p,2.0,0.6,Qwen2-7B,18.0,12.0
salad,chips,tuna,salad::chips::tuna,0.2,5,0.3,disjunction,top_p,2.0,0.6,Qwen2-7B,19.0,16.0
salad,cigarettes,chips,salad::cigarettes::chips,0.4375,16,0.948,disjunction,top_p,2.0,0.6,Qwen2-7B,11.5,6.0
salad,cigarettes,dressing,salad::cigarettes::dressing,1.0,4,0.86,disjunction,top_p,2.0,0.6,Qwen2-7B,2.0,9.0
salad,cigarettes,lettuce,salad::cigarettes::lettuce,0.75,4,1.0,disjunction,top_p,2.0,0.6,Qwen2-7B,6.5,2.0
salad,cigarettes,meat,salad::cigarettes::meat,0.5789473684210527,19,0.984,disjunction,top_p,2.0,0.6,Qwen2-7B,10.0,5.0
salad,cigarettes,tuna,salad::cigarettes::tuna,0.3333333333333333,6,0.918,disjunction,top_p,2.0,0.6,Qwen2-7B,16.0,7.0
salad,dressing,chips,salad::dressing::chips,0.0,2,0.746,disjunction,top_p,2.0,0.6,Qwen2-7B,25.0,11.0
salad,dressing,cigarettes,salad::dressing::cigarettes,0.0,5,0.14,disjunction,top_p,2.0,0.6,Qwen2-7B,25.0,20.0
salad,dressing,lettuce,salad::dressing::lettuce,1.0,3,1.0,disjunction,top_p,2.0,0.6,Qwen2-7B,2.0,2.0
salad,dressing,meat,salad::dressing::meat,0.3333333333333333,3,0.906,disjunction,top_p,2.0,0.6,Qwen2-7B,16.0,8.0
salad,dressing,tuna,salad::dressing::tuna,0.4375,16,0.578,disjunction,top_p,2.0,0.6,Qwen2-7B,11.5,14.0
salad,lettuce,chips,salad::lettuce::chips,0.0,2,0.018,disjunction,top_p,2.0,0.6,Qwen2-7B,25.0,25.5
salad,lettuce,cigarettes,salad::lettuce::cigarettes,0.0,6,0.002,disjunction,top_p,2.0,0.6,Qwen2-7B,25.0,29.0
salad,lettuce,dressing,salad::lettuce::dressing,0.6111111111111112,18,0.01,disjunction,top_p,2.0,0.6,Qwen2-7B,8.0,28.0
salad,lettuce,meat,salad::lettuce::meat,0.75,4,0.072,disjunction,top_p,2.0,0.6,Qwen2-7B,6.5,23.0
salad,lettuce,tuna,salad::lettuce::tuna,0.3888888888888889,18,0.016,disjunction,top_p,2.0,0.6,Qwen2-7B,14.0,27.0
salad,meat,chips,salad::meat::chips,0.0,2,0.294,disjunction,top_p,2.0,0.6,Qwen2-7B,25.0,17.0
salad,meat,cigarettes,salad::meat::cigarettes,0.0,5,0.018,disjunction,top_p,2.0,0.6,Qwen2-7B,25.0,25.5
salad,meat,dressing,salad::meat::dressing,0.0,3,0.098,disjunction,top_p,2.0,0.6,Qwen2-7B,25.0,21.0
salad,meat,lettuce,salad::meat::lettuce,1.0,6,1.0,disjunction,top_p,2.0,0.6,Qwen2-7B,2.0,2.0
salad,meat,tuna,salad::meat::tuna,0.3333333333333333,3,0.148,disjunction,top_p,2.0,0.6,Qwen2-7B,16.0,19.0
salad,tuna,chips,salad::tuna::chips,0.0,5,0.7,disjunction,top_p,2.0,0.6,Qwen2-7B,25.0,13.0
salad,tuna,cigarettes,salad::tuna::cigarettes,0.0,5,0.082,disjunction,top_p,2.0,0.6,Qwen2-7B,25.0,22.0
salad,tuna,dressing,salad::tuna::dressing,0.6,5,0.422,disjunction,top_p,2.0,0.6,Qwen2-7B,9.0,15.0
salad,tuna,lettuce,salad::tuna::lettuce,1.0,5,1.0,disjunction,top_p,2.0,0.6,Qwen2-7B,2.0,2.0
salad,tuna,meat,salad::tuna::meat,0.8,5,0.854,disjunction,top_p,2.0,0.6,Qwen2-7B,5.0,10.0
science,art,geology,science::art::geology,1.0,4,0.988,disjunction,top_p,3.0,0.6,Qwen2-7B,3.0,5.5
science,art,math,science::art::math,0.7,20,0.98,disjunction,top_p,3.0,0.6,Qwen2-7B,15.0,7.0
science,art,philosophy,science::art::philosophy,0.6111111111111112,18,0.626,disjunction,top_p,3.0,0.6,Qwen2-7B,21.0,14.0
science,art,physics,science::art::physics,1.0,5,1.0,disjunction,top_p,3.0,0.6,Qwen2-7B,3.0,2.0
science,art,zoology,science::art::zoology,0.8,5,0.904,disjunction,top_p,3.0,0.6,Qwen2-7B,11.0,9.0
science,geology,art,science::geology::art,0.6,5,0.014,disjunction,top_p,3.0,0.6,Qwen2-7B,22.0,26.0
science,geology,math,science::geology::math,0.8333333333333334,6,0.318,disjunction,top_p,3.0,0.6,Qwen2-7B,8.5,16.0
science,geology,philosophy,science::geology::philosophy,0.6666666666666666,3,0.012,disjunction,top_p,3.0,0.6,Qwen2-7B,18.0,27.0
science,geology,physics,science::geology::physics,1.0,4,1.0,disjunction,top_p,3.0,0.6,Qwen2-7B,3.0,2.0
science,geology,zoology,science::geology::zoology,1.0,13,0.114,disjunction,top_p,3.0,0.6,Qwen2-7B,3.0,20.0
science,math,art,science::math::art,0.5,2,0.02,disjunction,top_p,3.0,0.6,Qwen2-7B,23.5,25.0
science,math,geology,science::math::geology,0.75,4,0.708,disjunction,top_p,3.0,0.6,Qwen2-7B,13.5,13.0
science,math,philosophy,science::math::philosophy,0.4,5,0.038,disjunction,top_p,3.0,0.6,Qwen2-7B,26.0,24.0
science,math,physics,science::math::physics,0.5,4,1.0,disjunction,top_p,3.0,0.6,Qwen2-7B,23.5,2.0
science,math,zoology,science::math::zoology,0.8,5,0.192,disjunction,top_p,3.0,0.6,Qwen2-7B,11.0,18.0
science,philosophy,art,science::philosophy::art,1.0,5,0.374,disjunction,top_p,3.0,0.6,Qwen2-7B,3.0,15.0
science,philosophy,geology,science::philosophy::geology,0.8,5,0.988,disjunction,top_p,3.0,0.6,Qwen2-7B,11.0,5.5
science,philosophy,math,science::philosophy::math,0.6875,16,0.964,disjunction,top_p,3.0,0.6,Qwen2-7B,16.0,8.0
science,philosophy,physics,science::philosophy::physics,1.0,4,1.0,disjunction,top_p,3.0,0.6,Qwen2-7B,3.0,2.0
science,philosophy,zoology,science::philosophy::zoology,0.8333333333333334,6,0.888,disjunction,top_p,3.0,0.6,Qwen2-7B,8.5,11.0
science,physics,art,science::physics::art,0.4,5,0.006,disjunction,top_p,3.0,0.6,Qwen2-7B,26.0,28.0
science,physics,geology,science::physics::geology,0.8571428571428571,21,0.266,disjunction,top_p,3.0,0.6,Qwen2-7B,7.0,17.0
science,physics,math,science::physics::math,0.3333333333333333,3,0.134,disjunction,top_p,3.0,0.6,Qwen2-7B,28.5,19.0
science,physics,philosophy,science::physics::philosophy,0.3333333333333333,3,0.004,disjunction,top_p,3.0,0.6,Qwen2-7B,28.5,29.0
science,physics,zoology,science::physics::zoology,0.65,20,0.044,disjunction,top_p,3.0,0.6,Qwen2-7B,20.0,23.0
science,zoology,art,science::zoology::art,0.6666666666666666,3,0.096,disjunction,top_p,3.0,0.6,Qwen2-7B,18.0,22.0
science,zoology,geology,science::zoology::geology,0.75,4,0.896,disjunction,top_p,3.0,0.6,Qwen2-7B,13.5,10.0
science,zoology,math,science::zoology::math,0.4,5,0.82,disjunction,top_p,3.0,0.6,Qwen2-7B,26.0,12.0
science,zoology,philosophy,science::zoology::philosophy,0.6666666666666666,6,0.112,disjunction,top_p,3.0,0.6,Qwen2-7B,18.0,21.0
science,zoology,physics,science::zoology::physics,1.0,4,1.0,disjunction,top_p,3.0,0.6,Qwen2-7B,3.0,2.0
throw,beach ball,boomerang,throw::beach ball::boomerang,0.631578947368421,19,0.044,disjunction,top_p,4.0,0.6,Qwen2-7B,12.0,19.0
throw,beach ball,football,throw::beach ball::football,1.0,5,0.998,disjunction,top_p,4.0,0.6,Qwen2-7B,2.5,5.0
throw,beach ball,lawnmower,throw::beach ball::lawnmower,0.0,3,0.024,disjunction,top_p,4.0,0.6,Qwen2-7B,24.5,20.0
throw,beach ball,shovel,throw::beach ball::shovel,0.0,6,0.006,disjunction,top_p,4.0,0.6,Qwen2-7B,24.5,24.0
throw,beach ball,tires,throw::beach ball::tires,0.0,6,0.0,disjunction,top_p,4.0,0.6,Qwen2-7B,24.5,28.0
throw,boomerang,beach ball,throw::boomerang::beach ball,0.75,4,0.956,disjunction,top_p,4.0,0.6,Qwen2-7B,10.5,10.0
throw,boomerang,football,throw::boomerang::football,1.0,4,1.0,disjunction,top_p,4.0,0.6,Qwen2-7B,2.5,2.0
throw,boomerang,lawnmower,throw::boomerang::lawnmower,0.0,5,0.388,disjunction,top_p,4.0,0.6,Qwen2-7B,24.5,15.0
throw,boomerang,shovel,throw::boomerang::shovel,0.0,4,0.142,disjunction,top_p,4.0,0.6,Qwen2-7B,24.5,17.0
throw,boomerang,tires,throw::boomerang::tires,0.0,5,0.014,disjunction,top_p,4.0,0.6,Qwen2-7B,24.5,22.0
throw,football,beach ball,throw::football::beach ball,0.875,16,0.01,disjunction,top_p,4.0,0.6,Qwen2-7B,6.0,23.0
throw,football,boomerang,throw::football::boomerang,0.6190476190476191,21,0.002,disjunction,top_p,4.0,0.6,Qwen2-7B,13.0,25.5
throw,football,lawnmower,throw::football::lawnmower,0.0,3,0.002,disjunction,top_p,4.0,0.6,Qwen2-7B,24.5,25.5
throw,football,shovel,throw::football::shovel,0.0,4,0.0,disjunction,top_p,4.0,0.6,Qwen2-7B,24.5,28.0
throw,football,tires,throw::football::tires,0.0,3,0.0,disjunction,top_p,4.0,0.6,Qwen2-7B,24.5,28.0
throw,lawnmower,beach ball,throw::lawnmower::beach ball,1.0,2,0.976,disjunction,top_p,4.0,0.6,Qwen2-7B,2.5,9.0
throw,lawnmower,boomerang,throw::lawnmower::boomerang,0.8,5,0.612,disjunction,top_p,4.0,0.6,Qwen2-7B,8.0,14.0
throw,lawnmower,football,throw::lawnmower::football,1.0,5,1.0,disjunction,top_p,4.0,0.6,Qwen2-7B,2.5,2.0
throw,lawnmower,shovel,throw::lawnmower::shovel,0.3333333333333333,21,0.18,disjunction,top_p,4.0,0.6,Qwen2-7B,16.5,16.0
throw,lawnmower,tires,throw::lawnmower::tires,0.07692307692307693,13,0.018,disjunction,top_p,4.0,0.6,Qwen2-7B,19.0,21.0
throw,shovel,beach ball,throw::shovel::beach ball,0.75,4,0.994,disjunction,top_p,4.0,0.6,Qwen2-7B,10.5,6.0
throw,shovel,boomerang,throw::shovel::boomerang,0.6,5,0.858,disjunction,top_p,4.0,0.6,Qwen2-7B,14.5,12.0
