analysis_dataset_id,analysis_unit_id,human_rate,cv_fold,model_probability,human_rank,model_rank,model,group_type
rnx_eonly,Eonly::23,0.8,2,0.136,19.0,19.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::24,0.325,3,0.098,59.0,20.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::25,0.85,4,0.0,12.0,56.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::26,0.95,5,0.038,1.5,29.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::27,0.475,6,0.002,51.5,49.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::28,0.875,7,0.172,8.5,17.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::29,0.475,8,1.0,51.5,0.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::30,0.6,9,0.006,39.5,43.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::31,0.725,0,0.456,26.5,7.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::32,0.925,1,0.83,3.5,2.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::33,1.0,2,0.204,0.0,12.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::34,0.575,3,0.088,42.5,23.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::35,0.6,4,0.0,39.5,56.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::36,0.725,5,0.02,26.5,34.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::37,0.625,6,0.198,35.5,13.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::38,0.825,7,0.368,15.5,9.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::39,0.775,8,0.096,21.0,21.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::40,0.9,9,0.0,5.5,56.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::41,0.675,0,0.046,31.0,27.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::42,0.375,1,0.418,58.0,8.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::43,0.925,2,0.176,3.5,16.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::44,0.875,3,0.046,8.5,27.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::45,0.475,4,0.02,51.5,34.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::46,0.475,5,0.016,51.5,36.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::47,0.9,6,0.188,5.5,14.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::48,0.725,7,0.562,26.5,6.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::49,0.75,8,0.006,22.5,43.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::50,0.55,9,0.022,44.5,33.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::51,0.8,0,0.01,19.0,39.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::52,0.825,1,0.004,15.5,46.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::53,0.4,2,0.006,57.0,43.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::54,0.675,3,0.0,31.0,56.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::55,0.6,4,0.016,39.5,36.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::56,0.725,5,0.096,26.5,21.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::57,0.475,6,0.068,51.5,24.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::58,0.825,7,0.69,15.5,4.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::59,0.825,8,0.002,15.5,49.5,Conjunction Top-p,within_condition
rnx_eonly,Eonly::60,0.675,9,0.014,31.0,38.0,Conjunction Top-p,within_condition
rnx_eonly,Eonly::01,0.625,0,0.032,35.5,51.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::02,0.5,1,0.25,47.0,35.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::03,0.625,2,0.166,35.5,39.5,Disjunction Top-K,within_condition
rnx_eonly,Eonly::04,0.725,3,0.97,26.5,5.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::05,0.575,4,0.02,42.5,54.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::06,0.725,5,0.93,26.5,7.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::07,0.65,6,0.476,33.0,26.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::08,0.5,7,0.776,47.0,14.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::09,0.95,8,0.262,1.5,34.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::10,0.425,9,0.034,55.5,49.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::11,0.55,0,0.0,44.5,59.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::12,0.85,1,0.062,12.0,45.5,Disjunction Top-K,within_condition
rnx_eonly,Eonly::13,0.875,2,0.968,8.5,6.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::14,0.475,3,0.016,51.5,56.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::15,0.85,4,0.066,12.0,44.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::16,0.625,5,0.028,35.5,53.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::17,0.8,6,0.12,19.0,42.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::18,0.75,7,0.166,22.5,39.5,Disjunction Top-K,within_condition
rnx_eonly,Eonly::19,0.875,8,0.8,8.5,11.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::20,0.5,9,0.008,47.0,58.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::21,0.425,0,0.378,55.5,29.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::22,0.6,1,0.78,39.5,13.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::23,0.8,2,0.488,19.0,23.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::24,0.325,3,0.326,59.0,32.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::25,0.85,4,0.018,12.0,55.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::26,0.95,5,0.05,1.5,47.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::27,0.475,6,0.012,51.5,57.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::28,0.875,7,0.47,8.5,27.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::29,0.475,8,1.0,51.5,0.5,Disjunction Top-K,within_condition
rnx_eonly,Eonly::30,0.6,9,0.206,39.5,37.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::31,0.725,0,0.458,26.5,28.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::32,0.925,1,0.994,3.5,3.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::33,1.0,2,0.586,0.0,19.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::34,0.575,3,0.978,42.5,4.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::35,0.6,4,0.032,39.5,51.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::36,0.725,5,0.152,26.5,41.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::37,0.625,6,0.486,35.5,24.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::38,0.825,7,0.496,15.5,22.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::39,0.775,8,0.348,21.0,30.5,Disjunction Top-K,within_condition
rnx_eonly,Eonly::40,0.9,9,0.174,5.5,38.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::41,0.675,0,0.808,31.0,10.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::42,0.375,1,0.602,58.0,18.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::43,0.925,2,0.856,3.5,9.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::44,0.875,3,0.786,8.5,12.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::45,0.475,4,0.072,51.5,43.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::46,0.475,5,0.862,51.5,8.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::47,0.9,6,0.772,5.5,15.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::48,0.725,7,0.754,26.5,16.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::49,0.75,8,0.036,22.5,48.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::50,0.55,9,0.524,44.5,21.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::51,0.8,0,0.996,19.0,2.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::52,0.825,1,0.636,15.5,17.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::53,0.4,2,0.348,57.0,30.5,Disjunction Top-K,within_condition
rnx_eonly,Eonly::54,0.675,3,0.322,31.0,33.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::55,0.6,4,0.482,39.5,25.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::56,0.725,5,0.21,26.5,36.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::57,0.475,6,0.542,51.5,20.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::58,0.825,7,1.0,15.5,0.5,Disjunction Top-K,within_condition
rnx_eonly,Eonly::59,0.825,8,0.062,15.5,45.5,Disjunction Top-K,within_condition
rnx_eonly,Eonly::60,0.675,9,0.032,31.0,51.0,Disjunction Top-K,within_condition
rnx_eonly,Eonly::01,0.625,0,0.032,35.5,50.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::02,0.5,1,0.374,47.0,30.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::03,0.625,2,0.494,35.5,25.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::04,0.725,3,0.966,26.5,8.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::05,0.575,4,0.02,42.5,54.5,Disjunction Top-p,within_condition
rnx_eonly,Eonly::06,0.725,5,0.968,26.5,7.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::07,0.65,6,0.468,33.0,28.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::08,0.5,7,0.946,47.0,9.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::09,0.95,8,0.258,1.5,35.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::10,0.425,9,0.06,55.5,47.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::11,0.55,0,0.0,44.5,59.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::12,0.85,1,0.062,12.0,46.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::13,0.875,2,0.996,8.5,4.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::14,0.475,3,0.016,51.5,56.5,Disjunction Top-p,within_condition
rnx_eonly,Eonly::15,0.85,4,0.068,12.0,45.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::16,0.625,5,0.028,35.5,52.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::17,0.8,6,0.12,19.0,43.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::18,0.75,7,0.17,22.5,40.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::19,0.875,8,0.634,8.5,18.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::20,0.5,9,0.008,47.0,58.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::21,0.425,0,0.378,55.5,29.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::22,0.6,1,0.78,39.5,15.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::23,0.8,2,0.496,19.0,24.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::24,0.325,3,0.344,59.0,32.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::25,0.85,4,0.016,12.0,56.5,Disjunction Top-p,within_condition
rnx_eonly,Eonly::26,0.95,5,0.122,1.5,42.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::27,0.475,6,0.024,51.5,53.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::28,0.875,7,0.338,8.5,33.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::29,0.475,8,1.0,51.5,0.5,Disjunction Top-p,within_condition
rnx_eonly,Eonly::30,0.6,9,0.206,39.5,37.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::31,0.725,0,0.998,26.5,2.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::32,0.925,1,0.996,3.5,4.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::33,1.0,2,0.596,0.0,20.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::34,0.575,3,0.978,42.5,6.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::35,0.6,4,0.032,39.5,50.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::36,0.725,5,0.158,26.5,41.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::37,0.625,6,0.492,35.5,26.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::38,0.825,7,0.63,15.5,19.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::39,0.775,8,0.202,21.0,38.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::40,0.9,9,0.174,5.5,39.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::41,0.675,0,0.808,31.0,12.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::42,0.375,1,0.688,58.0,16.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::43,0.925,2,0.788,3.5,13.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::44,0.875,3,0.786,8.5,14.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::45,0.475,4,0.074,51.5,44.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::46,0.475,5,0.862,51.5,10.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::47,0.9,6,0.576,5.5,21.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::48,0.725,7,0.822,26.5,11.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::49,0.75,8,0.036,22.5,48.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::50,0.55,9,0.524,44.5,23.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::51,0.8,0,0.996,19.0,4.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::52,0.825,1,0.636,15.5,17.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::53,0.4,2,0.348,57.0,31.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::54,0.675,3,0.322,31.0,34.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::55,0.6,4,0.482,39.5,27.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::56,0.725,5,0.236,26.5,36.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::57,0.475,6,0.526,51.5,22.0,Disjunction Top-p,within_condition
rnx_eonly,Eonly::58,0.825,7,1.0,15.5,0.5,Disjunction Top-p,within_condition
rnx_eonly,Eonly::59,0.825,8,0.02,15.5,54.5,Disjunction Top-p,within_condition
rnx_eonly,Eonly::60,0.675,9,0.032,31.0,50.0,Disjunction Top-p,within_condition
rnx_eonlystrong,Eonlystrong::01,0.825,0,0.08340297867478463,46.5,46.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::02,0.85,1,0.12419398275291557,41.0,37.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::03,0.975,2,0.037792313349520545,10.0,54.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::04,0.7,3,0.154506808804151,58.0,30.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::05,0.925,4,0.20095266370865256,20.5,23.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::06,0.925,5,0.20220995233457206,20.5,21.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::07,0.925,6,0.5113199002831088,20.5,1.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::08,0.825,7,0.312641264691038,46.5,9.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::09,0.95,8,0.17906900322180302,15.0,27.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::10,0.85,9,0.36243004197798334,41.0,6.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::11,0.85,0,0.02253563568499576,41.0,58.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::12,0.975,1,0.1564290686880614,10.0,28.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::13,1.0,2,0.23937958017331307,3.0,18.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::14,0.875,3,0.27996328767646517,33.0,13.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::15,1.0,4,0.14260031523299993,3.0,35.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::16,0.875,5,0.09899447765159126,33.0,43.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::17,0.825,6,0.20100946705197384,46.5,22.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::18,0.875,7,0.1814455147119742,33.0,25.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::19,0.9,8,0.32358810322602,26.0,8.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::20,0.875,9,0.15191701339510794,33.0,32.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::21,0.8,0,0.1897768743616497,51.5,24.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::22,0.925,1,0.032191792851134673,20.5,55.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::23,0.875,2,0.14594264271226284,33.0,33.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::24,0.925,3,0.433672641391451,20.5,4.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::25,0.95,4,0.08803758233466767,15.0,45.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::26,0.925,5,0.024246138313522476,20.5,57.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::27,0.875,6,0.11368703466338059,33.0,38.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::28,0.975,7,0.45224620015855105,10.0,2.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::29,0.675,8,0.37528201144998863,59.0,5.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::30,0.925,9,0.15606600777915594,20.5,29.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::31,0.8,0,0.2406681669308716,51.5,17.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::32,0.9,1,0.15221837119957493,26.0,31.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::33,1.0,2,0.038540658623452816,3.0,52.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::34,0.875,3,0.10327208968190205,33.0,42.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::35,0.825,4,0.1807594140580377,46.5,26.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::36,0.875,5,0.055376181800438525,33.0,50.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::37,0.875,6,0.24997672451745148,33.0,16.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::38,0.975,7,0.03831397835492037,10.0,53.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::39,0.8,8,0.009615681097658946,51.5,59.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::40,0.975,9,0.061275301716993316,10.0,48.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::41,0.825,0,0.22431760630633843,46.5,20.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::42,0.8,1,0.2901074734309951,51.5,11.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::43,1.0,2,0.10752809480729399,3.0,41.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::44,1.0,3,0.260026432758589,3.0,15.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::45,0.725,4,0.2355286463542511,56.5,19.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::46,0.725,5,0.1439823472884548,56.5,34.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::47,0.975,6,0.1100113301685579,10.0,40.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::48,0.95,7,0.3288826664415401,15.0,7.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::49,0.975,8,0.1134379342575121,10.0,39.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::50,0.775,9,0.28342560489660673,54.5,12.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::51,1.0,0,0.061448386810046,3.0,47.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::52,0.925,1,0.0470885421271523,20.5,51.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::53,0.775,2,0.45010092784443484,54.5,3.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::54,0.875,3,0.05711919189827826,33.0,49.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::55,0.825,4,0.30431428316888653,46.5,10.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::56,0.85,5,0.5121858759626826,41.0,0.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::57,0.85,6,0.02883218504577576,41.0,56.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::58,1.0,7,0.2626840454579637,3.0,14.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::59,0.9,8,0.08823641327971382,26.0,44.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::60,0.875,9,0.1394931317164356,33.0,36.0,No linking structure,within_condition
rnx_eonlystrong,Eonlystrong::01,0.825,0,1.0,46.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::02,0.85,1,0.696,41.0,54.0,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::03,0.975,2,1.0,10.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::04,0.7,3,1.0,58.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::05,0.925,4,0.264,20.5,56.0,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::06,0.925,5,1.0,20.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::07,0.925,6,1.0,20.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::08,0.825,7,1.0,46.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::09,0.95,8,1.0,15.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::10,0.85,9,1.0,41.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::11,0.85,0,1.0,41.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::12,0.975,1,1.0,10.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::13,1.0,2,1.0,3.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::14,0.875,3,1.0,33.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::15,1.0,4,1.0,3.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::16,0.875,5,1.0,33.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::17,0.825,6,1.0,46.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::18,0.875,7,1.0,33.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::19,0.9,8,1.0,26.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::20,0.875,9,1.0,33.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::21,0.8,0,1.0,51.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::22,0.925,1,0.362,20.5,55.0,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::23,0.875,2,1.0,33.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::24,0.925,3,1.0,20.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::25,0.95,4,0.986,15.0,51.0,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::26,0.925,5,1.0,20.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::27,0.875,6,0.926,33.0,52.0,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::28,0.975,7,1.0,10.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::29,0.675,8,1.0,59.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::30,0.925,9,1.0,20.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::31,0.8,0,0.218,51.5,57.0,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::32,0.9,1,1.0,26.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::33,1.0,2,0.2,3.0,58.0,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::34,0.875,3,1.0,33.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::35,0.825,4,1.0,46.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::36,0.875,5,0.19,33.0,59.0,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::37,0.875,6,1.0,33.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::38,0.975,7,0.864,10.0,53.0,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::39,0.8,8,1.0,51.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::40,0.975,9,1.0,10.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::41,0.825,0,1.0,46.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::42,0.8,1,1.0,51.5,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::43,1.0,2,1.0,3.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::44,1.0,3,1.0,3.0,24.5,Set Top-K,within_condition
rnx_eonlystrong,Eonlystrong::45,0.725,4,0.994,56.5,50.0,Set Top-K,within_condition
